FREQ;REF_AREA;TABLENAME;INDICATOR;ACTIVITY;NUMBER_EMPL;LEGAL_FORM;SURVIVAL_AGE;TIME_PERIOD;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
A;FR;T11;ENT_SRVL;M74;_T;_T;Y1;2022;23396;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M74;_T;_T;Y2;2022;15575;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M74;_T;_T;Y3;2022;13009;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M74;_T;_T;Y4;2022;9709;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M74;_T;_T;Y5;2022;7411;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E0;_T;Y1;2022;10393;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E0;_T;Y2;2022;6163;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E0;_T;Y3;2022;4821;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E0;_T;Y4;2022;3453;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E0;_T;Y5;2022;2444;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E1T4;_T;Y1;2022;308;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M741;E1T4;_T;Y2;2022;210;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M741;E1T4;_T;Y3;2022;180;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M741;E1T4;_T;Y4;2022;156;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E1T4;_T;Y5;2022;173;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M741;E5T9;_T;Y1;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M741;E5T9;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M741;E5T9;_T;Y3;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M741;E5T9;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;E5T9;_T;Y5;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M741;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;EGE10;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M741;EGE10;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;_T;_T;Y1;2022;10703;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;_T;_T;Y2;2022;6375;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;_T;_T;Y3;2022;5005;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;_T;_T;Y4;2022;3609;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M741;_T;_T;Y5;2022;2619;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E0;_T;Y1;2022;4794;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E0;_T;Y2;2022;3474;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E0;_T;Y3;2022;2992;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E0;_T;Y4;2022;1995;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E0;_T;Y5;2022;1534;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E1T4;_T;Y1;2022;43;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E1T4;_T;Y2;2022;37;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M742;E1T4;_T;Y3;2022;37;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M742;E1T4;_T;Y4;2022;46;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M742;E1T4;_T;Y5;2022;34;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E5T9;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;E5T9;_T;Y3;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M742;E5T9;_T;Y4;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M742;E5T9;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;EGE10;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M742;EGE10;_T;Y3;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M742;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;_T;_T;Y1;2022;4837;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;_T;_T;Y2;2022;3512;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;_T;_T;Y3;2022;3031;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;_T;_T;Y4;2022;2042;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M742;_T;_T;Y5;2022;1568;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E0;_T;Y1;2022;2083;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E0;_T;Y2;2022;1434;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E0;_T;Y3;2022;1341;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E0;_T;Y4;2022;1157;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E0;_T;Y5;2022;945;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E1T4;_T;Y1;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E1T4;_T;Y2;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E1T4;_T;Y3;2022;13;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E1T4;_T;Y4;2022;14;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E1T4;_T;Y5;2022;11;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E5T9;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E5T9;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E5T9;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;E5T9;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;EGE10;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;_T;_T;Y1;2022;2095;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;_T;_T;Y2;2022;1446;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;_T;_T;Y3;2022;1354;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;_T;_T;Y4;2022;1171;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M743;_T;_T;Y5;2022;956;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E0;_T;Y1;2022;5364;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E0;_T;Y2;2022;3927;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E0;_T;Y3;2022;3295;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E0;_T;Y4;2022;2579;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E0;_T;Y5;2022;1982;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E1T4;_T;Y1;2022;386;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E1T4;_T;Y2;2022;309;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E1T4;_T;Y3;2022;316;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E1T4;_T;Y4;2022;302;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E1T4;_T;Y5;2022;283;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E5T9;_T;Y1;2022;8;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E5T9;_T;Y2;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E5T9;_T;Y3;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;E5T9;_T;Y4;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;E5T9;_T;Y5;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;EGE10;_T;Y1;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;EGE10;_T;Y2;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M749;EGE10;_T;Y3;2022;5;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M749;EGE10;_T;Y4;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M749;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;_T;_T;Y1;2022;5761;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;_T;_T;Y2;2022;4242;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;_T;_T;Y3;2022;3619;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;_T;_T;Y4;2022;2887;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M749;_T;_T;Y5;2022;2268;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E0;_T;Y1;2022;809;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E0;_T;Y2;2022;506;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E0;_T;Y3;2022;417;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E0;_T;Y4;2022;349;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E0;_T;Y5;2022;303;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E1T4;_T;Y1;2022;93;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E1T4;_T;Y2;2022;93;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E1T4;_T;Y3;2022;104;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E1T4;_T;Y4;2022;103;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E1T4;_T;Y5;2022;95;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E5T9;_T;Y1;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E5T9;_T;Y2;2022;11;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M75;E5T9;_T;Y3;2022;13;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E5T9;_T;Y4;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;E5T9;_T;Y5;2022;11;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;EGE10;_T;Y1;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;EGE10;_T;Y2;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M75;EGE10;_T;Y3;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;EGE10;_T;Y4;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;EGE10;_T;Y5;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;_T;_T;Y1;2022;918;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;_T;_T;Y2;2022;612;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;_T;_T;Y3;2022;538;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;_T;_T;Y4;2022;467;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M75;_T;_T;Y5;2022;412;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E0;_T;Y1;2022;809;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E0;_T;Y2;2022;506;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E0;_T;Y3;2022;417;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E0;_T;Y4;2022;349;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E0;_T;Y5;2022;303;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E1T4;_T;Y1;2022;93;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E1T4;_T;Y2;2022;93;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E1T4;_T;Y3;2022;104;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E1T4;_T;Y4;2022;103;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E1T4;_T;Y5;2022;95;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E5T9;_T;Y1;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E5T9;_T;Y2;2022;11;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;M750;E5T9;_T;Y3;2022;13;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E5T9;_T;Y4;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;E5T9;_T;Y5;2022;11;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;EGE10;_T;Y1;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;EGE10;_T;Y2;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;M750;EGE10;_T;Y3;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;EGE10;_T;Y4;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;EGE10;_T;Y5;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;_T;_T;Y1;2022;918;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;_T;_T;Y2;2022;612;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;_T;_T;Y3;2022;538;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;_T;_T;Y4;2022;467;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;M750;_T;_T;Y5;2022;412;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E0;_T;Y1;2022;38848;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E0;_T;Y2;2022;26357;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E0;_T;Y3;2022;22342;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E0;_T;Y4;2022;18124;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E0;_T;Y5;2022;12765;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E1T4;_T;Y1;2022;4345;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E1T4;_T;Y2;2022;3249;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E1T4;_T;Y3;2022;3215;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E1T4;_T;Y4;2022;2574;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E1T4;_T;Y5;2022;2122;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E5T9;_T;Y1;2022;251;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E5T9;_T;Y2;2022;209;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E5T9;_T;Y3;2022;225;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E5T9;_T;Y4;2022;214;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;E5T9;_T;Y5;2022;205;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;EGE10;_T;Y1;2022;199;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;EGE10;_T;Y2;2022;181;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;EGE10;_T;Y3;2022;201;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;EGE10;_T;Y4;2022;178;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;EGE10;_T;Y5;2022;213;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;_T;_T;Y1;2022;43643;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;_T;_T;Y2;2022;29996;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;_T;_T;Y3;2022;25983;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;_T;_T;Y4;2022;21090;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N;_T;_T;Y5;2022;15305;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E0;_T;Y1;2022;6457;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E0;_T;Y2;2022;4821;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E0;_T;Y3;2022;3929;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E0;_T;Y4;2022;4938;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E0;_T;Y5;2022;3375;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E1T4;_T;Y1;2022;419;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N77;E1T4;_T;Y2;2022;283;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E1T4;_T;Y3;2022;262;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E1T4;_T;Y4;2022;247;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E1T4;_T;Y5;2022;211;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E5T9;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N77;E5T9;_T;Y2;2022;7;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N77;E5T9;_T;Y3;2022;5;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;E5T9;_T;Y4;2022;6;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N77;E5T9;_T;Y5;2022;6;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;EGE10;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N77;EGE10;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N77;EGE10;_T;Y3;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;EGE10;_T;Y4;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N77;EGE10;_T;Y5;2022;6;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;_T;_T;Y1;2022;6878;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;_T;_T;Y2;2022;5112;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;_T;_T;Y3;2022;4199;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;_T;_T;Y4;2022;5192;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N77;_T;_T;Y5;2022;3598;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E0;_T;Y1;2022;1298;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E0;_T;Y2;2022;678;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E0;_T;Y3;2022;762;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E0;_T;Y4;2022;775;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E0;_T;Y5;2022;530;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E1T4;_T;Y1;2022;119;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N771;E1T4;_T;Y2;2022;87;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N771;E1T4;_T;Y3;2022;70;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N771;E1T4;_T;Y4;2022;67;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N771;E1T4;_T;Y5;2022;44;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N771;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;E5T9;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N771;E5T9;_T;Y3;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N771;E5T9;_T;Y4;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N771;E5T9;_T;Y5;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N771;EGE10;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N771;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;EGE10;_T;Y3;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;EGE10;_T;Y5;2022;6;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;_T;_T;Y1;2022;1418;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;_T;_T;Y2;2022;766;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;_T;_T;Y3;2022;837;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;_T;_T;Y4;2022;843;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N771;_T;_T;Y5;2022;581;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E0;_T;Y1;2022;746;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E0;_T;Y2;2022;463;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E0;_T;Y3;2022;435;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E0;_T;Y4;2022;329;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E0;_T;Y5;2022;200;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E1T4;_T;Y1;2022;134;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E1T4;_T;Y2;2022;66;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N772;E1T4;_T;Y3;2022;70;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E1T4;_T;Y4;2022;69;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N772;E1T4;_T;Y5;2022;73;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N772;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E5T9;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E5T9;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;E5T9;_T;Y4;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N772;E5T9;_T;Y5;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N772;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;EGE10;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N772;EGE10;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;EGE10;_T;Y4;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N772;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;_T;_T;Y1;2022;880;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;_T;_T;Y2;2022;530;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;_T;_T;Y3;2022;505;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;_T;_T;Y4;2022;401;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N772;_T;_T;Y5;2022;275;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E0;_T;Y1;2022;4210;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E0;_T;Y2;2022;3533;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E0;_T;Y3;2022;2601;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E0;_T;Y4;2022;3724;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E0;_T;Y5;2022;2554;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E1T4;_T;Y1;2022;143;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N773;E1T4;_T;Y2;2022;98;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N773;E1T4;_T;Y3;2022;96;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N773;E1T4;_T;Y4;2022;91;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E1T4;_T;Y5;2022;79;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E5T9;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
